20110927,73,77,69,0.00,0.00,69,4
20110928,71,74,68,0.11,0.00,68,6
20110929,67,73,61,0.40,0.00,67,5
20110930,67,76,58,0.72,0.00,57,4
20111001,59,67,50,0.39,0.00,56,5
20111002,57,64,50,0.06,0.00,49,5
20111003,53,58,48,0.05,0.00,46,2
20111004,56,63,49,0.00,0.00,49,5
20111005,62,71,53,0.00,0.00,45,7
20111006,57,67,47,0.00,0.00,36,3
20111007,57,66,48,0.00,0.00,39,2
20111008,66,77,54,0.00,0.00,48,3
20111009,72,84,60,0.00,0.00,53,3
20111010,71,81,61,0.00,0.00,54,2
20111011,68,73,62,0.00,0.00,52,6
20111012,61,63,58,0.45,0.00,54,10
20111013,62,66,58,0.34,0.00,61,7
20111014,64,70,57,1.02,0.00,64,6
20111015,60,65,54,0.00,0.00,42,8
20111016,60,66,54,0.00,0.00,40,8
20111017,61,65,57,T,0.00,42,8
20111018,61,68,54,0.01,0.00,42,4
20111019,61,62,60,1.12,0.00,60,11
20111020,61,67,54,0.01,0.00,54,8
20111021,53,56,50,0.00,0.00,41,7
20111022,54,60,47,0.00,0.00,42,4
20111023,55,59,50,0.00,0.00,41,2
20111024,56,61,50,0.00,0.00,48,4
20111025,56,62,50,0.00,0.00,38,6
20111026,57,62,51,0.00,0.00,45,3
20111027,50,61,38,0.63,0.00,48,6
20111028,43,49,36,0.00,0.00,30,5
20111029,39,45,33,2.00,2.90,33,9
20111030,40,46,33,0.01,T,30,6
20111101,50,55,45,0.00,0.00,36,6
20111102,50,57,42,0.00,0.00,38,2
20111103,53,59,46,0.00,0.00,42,6
20111104,47,53,41,0.00,0.00,33,8
20111105,43,49,36,0.00,0.00,26,5
20111106,46,54,38,0.00,0.00,33,4
20111107,54,62,45,0.00,0.00,42,4
20111108,61,68,53,0.00,0.00,46,2
20111109,58,65,51,0.00,0.00,51,4
20111110,57,67,47,0.02,0.00,52,3
20111111,45,48,41,0.02,0.00,32,8
20111112,48,57,39,0.00,0.00,29,7
20111113,54,61,47,0.00,0.00,36,6
20111114,62,69,54,0.00,0.00,46,7
20111115,62,65,58,T,0.00,52,5
20111116,56,59,53,0.73,0.00,54,3
20111117,47,53,40,0.07,0.00,33,7
20111118,41,46,36,0.00,0.00,21,7
20111119,45,51,38,0.00,0.00,29,7
20111120,57,65,49,0.00,0.00,45,9
20111121,53,59,46,0.12,0.00,38,5
20111122,47,50,43,1.16,0.00,44,8
20111123,46,53,39,0.46,0.00,45,7
20111124,46,54,37,0.00,0.00,33,5
20111125,54,61,46,0.00,0.00,36,6
20111126,58,65,50,0.00,0.00,31,3
20111127,55,63,47,0.00,0.00,45,5
20111128,63,70,56,0.00,0.00,52,6
20111129,59,66,51,0.47,0.00,57,7
20111130,48,52,43,0.00,0.00,37,9
20111131,44,48,37,0.00,17,0.00,35.7
20111201,44,50,37,0.00,0.00,24,8
20111202,46,52,39,0.00,0.00,29,5
20111203,42,47,37,0.00,0.00,29,4
20111204,49,55,42,0.00,0.00,42,4
20111205,53,59,47,0.00,0.00,49,3
20111206,59,62,56,0.20,0.00,58,4
20111207,52,62,42,1.68,0.00,51,5
20111208,41,45,36,0.16,0.00,28,9
20111209,44,52,36,0.00,0.00,33,5
20111210,39,46,32,0.00,0.00,22,6
20111211,34,39,29,0.00,0.00,16,4
20111212,39,44,33,0.00,0.00,17,4
20111213,40,47,32,0.00,0.00,21,4
20111214,43,50,36,0.00,0.00,33,3
20111215,53,59,47,T,0.00,43,8
20111216,50,59,41,0.00,0.00,28,8
20111217,37,42,31,0.00,0.00,20,7
20111218,27,31,22,0.00,0.00,9,5
20111219,38,47,28,0.00,0.00,25,8
20111220,45,48,41,0.01,0.00,32,5
20111221,52,62,42,0.11,0.00,49,6
20111222,53,58,48,0.06,0.00,40,5
20111223,42,49,35,0.75,0.00,39,7
20111224,33,36,29,0.00,0.00,17,5
20111225,39,46,31,0.00,0.00,26,6
20111226,42,45,38,0.00,0.00,26,9
20111227,48,57,38,1.02,0.00,43,8
20111228,41,50,31,0.00,0.00,26,12
20111229,31,38,24,0.00,0.00,12,7
20111230,44,51,37,0.00,0.00,34,3
20111231,50,54,46,0.01,0.00,41,5
